id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
12279,DN-1219,Generic,Haiti,22-May-09,22-May-09,600mg,Tablet,Yes,7584.12,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",139.51,7323,71179.56,PMO - US,"Aurobindo Unit III, India",Efavirenz,9.72,N/A - From RDC,SO-24841,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,22-May-09,Air,Adult,30,0.32,SCMS from RDC,N/A - From RDC,631
6932,ASN-1354,Stat-Pak,Nigeria,29-Feb-08,29-Feb-08,MIssing,Test kit,Yes,18750.2,Direct Drop,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",405.22,9380,253260.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak HIV, Kit",27.0,01-07-08,SCMS-16880,Pre-PQ Process,Pre-PQ Process,HRDT,102-NG-T01,21-Apr-08,Air,HIV test,20,1.35,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,3058
11830,DN-526,Generic,Ethiopia,20-Dec-07,20-Dec-07,10mg/ml,Oral solution,Yes,8586,From RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",11.3,3286,7064.9,PMO - US,"Aurobindo Unit III, India",Zidovudine,2.15,N/A - From RDC,SO-1531,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,20-Dec-07,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,1215
551,ASN-2865,Capillus,Haiti,24-Nov-08,24-Nov-08,MIssing,Test kit,Yes,871.57,Direct Drop,"HIV 1/2, Capillus HIV Kit, 100 Tests",22.88,84,11676.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit",139.0,5/23/08,SCMS-24020,Pre-PQ Process,Pre-PQ Process,HRDT,106-HT-T01,24-Nov-08,Air,HIV test,100,1.39,"Trinity Biotech, Plc",EXW,54
12505,DN-808,Generic,Zambia,23-Jul-08,23-Jul-08,600mg,Tablet,Yes,2196.18,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",1056.88,55000,660550.0,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz,12.01,N/A - From RDC,SO-1894,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,23-Jul-08,Truck,Adult,30,0.4,SCMS from RDC,N/A - From RDC,3925
6436,ASN-4281,Generic,South Africa,20-Apr-09,20-Apr-09,600mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",49.08,2000,25040.0,PMO - US,"Cipla, Goa, India",Efavirenz,12.52,04-02-09,SCMS-47410,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,15-May-09,Truck,Adult,30,0.42,S. BUYS WHOLESALER,DDP,Weight Captured Separately
3421,ASN-2589,Atripla,Nigeria,10-Oct-08,10-Oct-08,600/200/300mg,Tablet - FDC,Yes,1727.2,Direct Drop,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",475.78,5900,297360.0,PMO - US,"MSD, Haarlem, NL",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,50.4,9/17/08,SCMS-26482,Pre-PQ Process,Pre-PQ Process,ARV,131-NG-T01,10-Oct-08,Air,Adult,30,1.68,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),CIP,493
7857,ASN-4216,Determine,Botswana,07-Jul-09,07-Jul-09,MIssing,Test kit,Yes,383.65,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",2.06,15,1050.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",70.0,5/18/09,SCMS-46080,Pre-PQ Process,Pre-PQ Process,HRDT,102-BW-T01,07-Jul-09,Air,HIV test,100,0.7,"Orgenics, Ltd",EXW,4
6488,ASN-4959,Coartem,Nigeria,27-Oct-09,27-Oct-09,20/120mg,Tablet - FDC + blister,Yes,14515.44,Direct Drop,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 18 Tabs",138.02,2000,70420.0,PMO - US,"Novartis Pharma Suffern, USA",Artemether/Lumefantrine,35.21,04-10-09,SCMS-43910,Pre-PQ Process,Pre-PQ Process,ACT,123-NG-T01,27-Oct-09,Air,ACT,540,0.07,MISSIONPHARMA A/S,EXW,10
12041,DN-100,Generic,Rwanda,14-May-07,14-May-07,150mg,Tablet,No,See DN-100 (ID#:10823),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",MIssing,1267,4193.77,PMO - US,"Ranbaxy, Paonta Shahib, India",Lamivudine,3.31,N/A - From RDC,SO-481,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,14-May-07,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,See DN-100 (ID#:10823)
12182,DN-840,Generic,Nigeria,03-Aug-08,03-Aug-08,150/200/30mg,Tablet - FDC,No,See DN-840 (ID#:12179),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",55.47,4685,34669.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-10030,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,03-Aug-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-840 (ID#:12179)
12669,DN-219,Pepti-LAV,CÃte dIvoire,10-Jul-07,10-Jul-07,MIssing,Test kit - Ancillary,Yes,1356,From RDC,"HIV, Pepti-LAV 1|2 (HIV-1|2 Ab differenciation, Immuno-Blot)",0.76,2,477.3,PMO - US,Bio-Rad Laboratories,"HIV, Pepti-LAV 1|2 (HIV-1|2 Ab differenciation, Immuno-Blot)",238.65,N/A - From RDC,SO-410,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,10-Jul-07,MIssing,HIV test - Ancillary,1,238.65,SCMS from RDC,N/A - From RDC,6
5802,ASN-2293,Videx,South Africa,08-May-08,08-May-08,2g,Powder for oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Didanosine 2g [Videx], powder for oral solution 10mg/ml, reconstitute to 200 ml",0.13,6,78.48,PMO - US,"BMS Meymac, France",Didanosine,13.08,Date Not Captured,SCMS-23500,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,20-Aug-08,Truck,Pediatric,200,0.07,S. BUYS WHOLESALER,DDP,Weight Captured Separately
13231,ASN-27978,Generic,South Africa,27-Aug-14,27-Aug-14,300mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Zidovudine 300mg, tablets, 60 Tabs",0.48,14,389.56,PMO - US,"Aurobindo Unit III, India",Zidovudine,27.83,8/27/14,SCMS-199283,FPQ-12522,07-11-13,ARV,116-ZA-T30,27-Aug-14,Truck,Adult,60,0.46,S. BUYS WHOLESALER,DDP,Weight Captured Separately
10735,DN-1055,Generic,Mozambique,18-Mar-09,18-Mar-09,150/200/30mg,Tablet - FDC,Yes,6757.33,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1624.71,115130,828936.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Stavudine,7.2,N/A - From RDC,SO-15083,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,18-Mar-09,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,8693
11203,DN-445,Generic,Haiti,22-Jan-08,22-Jan-08,50mg,Capsule,No,See DN-445 (ID#:10640),From RDC,"Efavirenz 50mg, capsule, 30 Caps",0.36,100,224.0,PMO - US,"Aurobindo Unit III, India",Efavirenz,2.24,N/A - From RDC,SO-1288,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,22-Jan-08,Air,Pediatric,30,0.07,SCMS from RDC,N/A - From RDC,See DN-445 (ID#:10640)
12264,DN-1131,Truvada,Nigeria,24-Mar-09,24-Mar-09,300/200mg,Tablet - FDC,Yes,6443.61,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",34.06,662,17377.5,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-21783,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,24-Mar-09,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,62
11208,DN-475,Generic,Nigeria,03-Dec-07,03-Dec-07,150/300mg,Tablet - FDC,No,See DN-475 (ID#:10642),From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3.67,215,2296.2,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,10.68,N/A - From RDC,SO-567,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,03-Dec-07,Air,Adult,60,0.18,SCMS from RDC,N/A - From RDC,See DN-475 (ID#:10642)
13748,ASN-4720,Stat-Pak,CÃte dIvoire,11-Sep-09,11-Sep-09,MIssing,Test kit,Yes,1437.4,Direct Drop,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",18.52,350,9450.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak HIV, Kit",27.0,07-07-09,SCMS-48620,FPQ-3885,6/19/09,HRDT,104-CI-T30,11-Sep-09,Air,HIV test,20,1.35,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,205
11753,DN-290,Generic,Tanzania,10-Sep-07,10-Sep-07,150/300mg,Tablet - FDC,No,See DN-290 (ID#:10859),From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",170.88,10000,106800.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,10.68,N/A - From RDC,SO-455,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,10-Sep-07,MIssing,Adult,60,0.18,SCMS from RDC,N/A - From RDC,See DN-290 (ID#:10859)
12637,DN-110,Generic,Rwanda,19-Apr-07,19-Apr-07,150/300mg,Tablet - FDC,Yes,20896.5,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",MIssing,38463,383860.74,PMO - US,"Cipla, Goa, India",Lamivudine/Zidovudine,9.98,N/A - From RDC,SO-490,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,19-Apr-07,Air,Adult,60,0.17,SCMS from RDC,N/A - From RDC,3450
10882,DN-326,Genie,CÃte dIvoire,05-Sep-07,05-Sep-07,MIssing,Test kit,Yes,2650.36,From RDC,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",54.72,450,34200.0,PMO - US,Bio-Rad Laboratories,"HIV, Genie II HIV-1/HIV-2 Kit",76.0,N/A - From RDC,SO-998,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,05-Sep-07,MIssing,HIV test,40,1.9,SCMS from RDC,N/A - From RDC,497
6599,ASN-76,Capillus,Haiti,15-Sep-06,15-Sep-06,MIssing,Test kit,Yes,Freight Included in Commodity Cost,Direct Drop,"HIV 1/2, Capillus HIV Kit, 100 Tests",MIssing,12,3240.0,PMO - US,Not Applicable,"HIV 1/2, Capillus HIV Kit",270.0,Date Not Captured,SCMS-76,Pre-PQ Process,Pre-PQ Process,HRDT,106-HT-T01,15-Sep-06,Air,HIV test,100,2.7,PLURIPHARM S.A.,CIP,Weight Captured Separately
12598,DN-1329,Generic,Zambia,04-Sep-09,04-Sep-09,150/200/30mg,Tablet - FDC,Yes,2448.71,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",488.43,35000,249200.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Stavudine,7.12,N/A - From RDC,SO-32510,Pre-PQ Process,Date Not Captured,ARV,110-ZM-T01,04-Sep-09,Truck,Adult,60,0.12,SCMS from RDC,N/A - From RDC,2604
12391,DN-315,Generic,CÃte dIvoire,24-Aug-07,24-Aug-07,150/30mg,Tablet - FDC,Yes,12438,From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",176.1,55032,110064.0,PMO - US,"Cipla, Goa, India",Lamivudine/Stavudine,2.0,N/A - From RDC,SO-844,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,24-Aug-07,MIssing,Adult,30,0.07,SCMS from RDC,N/A - From RDC,3673
3971,ASN-191,Uni-Gold,Rwanda,09-Mar-07,09-Mar-07,MIssing,Test kit,Yes,17928.53,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",MIssing,500,20000.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",40.0,12/29/06,SCMS-290,Pre-PQ Process,Pre-PQ Process,HRDT,107-RW-T01,25-Jan-07,Air,HIV test,20,2.0,"Trinity Biotech, Plc",EXW,173
12724,DN-373,Generic,Nigeria,20-Sep-07,20-Sep-07,10mg/ml,Oral suspension,No,See DN-373 (ID#:10623),From RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",16.09,1622,10056.4,PMO - US,"Aurobindo Unit III, India",Nevirapine,6.2,N/A - From RDC,SO-565,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,20-Sep-07,Air,Pediatric,240,0.03,SCMS from RDC,N/A - From RDC,See DN-373 (ID#:10623)
12305,DN-1374,Generic,Haiti,31-Jul-09,31-Jul-09,200mg,Capsule,No,See DN-1374 (ID#:11999),From RDC,"Efavirenz 200mg, capsule, 90 Caps",13.1,525,6683.25,PMO - US,"Aurobindo Unit III, India",Efavirenz,12.73,N/A - From RDC,SO-32730,Pre-PQ Process,Date Not Captured,ARV,106-HT-T01,31-Jul-09,Air,Pediatric,90,0.14,SCMS from RDC,N/A - From RDC,See DN-1374 (ID#:11999)
11858,DN-717,Viread,Nigeria,18-Apr-08,18-Apr-08,300mg,Tablet,Yes,2812.3,From RDC,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",2.96,109,1853.0,PMO - US,Gilead(Nycomed) Oranienburg DE,Tenofovir Disoproxil Fumarate,17.0,N/A - From RDC,SO-2351,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,18-Apr-08,Air,Adult,30,0.57,SCMS from RDC,N/A - From RDC,422
3748,ASN-4670,Generic,South Africa,17-Apr-09,17-Apr-09,600mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",8.46,282,4314.6,PMO - US,"Aurobindo Unit III, India",Efavirenz,15.3,3/13/09,SCMS-41100,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,17-Jun-09,Air,Adult,30,0.51,S. BUYS WHOLESALER,DDP,Weight Captured Separately
10703,DN-710,Generic,Namibia,10-Apr-08,10-Apr-08,600mg,Tablet,Yes,690.39,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",40.35,2100,25221.0,PMO - US,"Aurobindo Unit III, India",Efavirenz,12.01,N/A - From RDC,SO-2349,Pre-PQ Process,Pre-PQ Process,ARV,119-NA-T01,10-Apr-08,Air,Adult,30,0.4,SCMS from RDC,N/A - From RDC,181
12736,DN-609,Generic,CÃte dIvoire,19-Feb-08,19-Feb-08,150/30mg,Tablet - FDC,No,See DN-609 (ID#:11480),From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",140.8,44000,88000.0,PMO - US,"Cipla, Goa, India",Lamivudine/Stavudine,2.0,N/A - From RDC,SO-1546,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,19-Feb-08,Air,Adult,30,0.07,SCMS from RDC,N/A - From RDC,See DN-609 (ID#:11480)
13968,ASN-21751,Uni-Gold,South Sudan,18-Oct-13,18-Oct-13,MIssing,Test kit,Yes,4124.74,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1.39,35,1120.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,08-06-13,SCMS-200920,FPQ-12623,7/18/13,HRDT,105-SS-T30,18-Oct-13,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,176
11139,DN-247,Norvir,Tanzania,30-Jul-07,30-Jul-07,100mg,Capsule,Yes,2094,From RDC,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",9.64,157,6022.52,PMO - US,ABBVIE (Abbott) Logis. UK,Ritonavir,38.36,N/A - From RDC,SO-496,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,30-Jul-07,Air,Adult,336,0.11,SCMS from RDC,N/A - From RDC,547
12617,DN-1465,Generic,Haiti,13-Oct-09,13-Oct-09,600mg,Tablet,Yes,32104.3,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",444.44,36456,226756.32,PMO - US,"Aurobindo Unit III, India",Efavirenz,6.22,N/A - From RDC,SO-32770,Pre-PQ Process,Date Not Captured,ARV,106-HT-T01,13-Oct-09,Air,Adult,30,0.21,SCMS from RDC,N/A - From RDC,3160
12477,DN-717,Generic,Nigeria,18-Apr-08,18-Apr-08,30mg,Capsule,No,See DN-717 (ID#:11858),From RDC,"Stavudine 30mg, capsules, 60 Caps",3.7,1521,2311.92,PMO - US,"Aurobindo Unit III, India",Stavudine,1.52,N/A - From RDC,SO-2351,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,18-Apr-08,Air,Adult,60,0.03,SCMS from RDC,N/A - From RDC,See DN-717 (ID#:11858)
12622,DN-18,Generic,Mozambique,29-Mar-07,29-Mar-07,10mg/ml,Oral solution,Yes,2123.04,From RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",MIssing,7707,18805.08,PMO - US,"Cipla, Goa, India",Lamivudine,2.44,N/A - From RDC,SO-325,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,29-Mar-07,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,Weight Captured Separately
12109,DN-332,Generic,Ethiopia,04-Sep-07,04-Sep-07,10mg/ml,Oral solution,No,See DN-332 (ID#:10613),From RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",37.67,11950,23541.5,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.97,N/A - From RDC,SO-914,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,04-Sep-07,MIssing,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-332 (ID#:10613)
11932,DN-1144,Truvada,Nigeria,24-Mar-09,24-Mar-09,300/200mg,Tablet - FDC,Yes,6443.63,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",1937.92,37666,988732.5,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-21782,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,24-Mar-09,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,3273
11048,DN-1244,Generic,Nigeria,16-Jun-09,16-Jun-09,150/200/30mg,Tablet - FDC,Yes,7329.83,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",76.92,5512,39245.44,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.12,N/A - From RDC,SO-21050,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,16-Jun-09,Air Charter,Adult,60,0.12,SCMS from RDC,N/A - From RDC,1165
6369,ASN-3748,Aluvia,Haiti,15-Apr-09,15-Apr-09,200/50mg,Tablet,Yes,807.28,Direct Drop,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",0.81,10,411.0,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,41.1,03-06-09,SCMS-40030,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,15-Apr-09,Air,Adult,120,0.34,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,9
10743,DN-904,Generic,Mozambique,10-Oct-08,10-Oct-08,200mg,Tablet,Yes,1522.92,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",61.64,12040,38528.0,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,3.2,N/A - From RDC,SO-13990,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,10-Oct-08,Truck,Adult,60,0.05,SCMS from RDC,N/A - From RDC,677
12737,DN-611,Generic,CÃte dIvoire,19-Feb-08,19-Feb-08,150/200/30mg,Tablet - FDC,No,See DN-611 (ID#:12472),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",525.7,44400,328560.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-1663,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,06-Mar-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-611 (ID#:12472)
11697,DN-1558,Generic,Ethiopia,26-Nov-09,26-Nov-09,200mg,Tablet,Yes,4702.02,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",41.65,6661,19316.9,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.9,N/A - From RDC,SO-34570,Pre-PQ Process,Date Not Captured,ARV,117-ET-T01,26-Nov-09,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,778
11724,DN-187,Generic,Zimbabwe,12-Jun-07,12-Jun-07,300mg,Tablet,No,See DN-187 (ID#:10825),From RDC,"Zidovudine 300mg, tablets, 60 Tabs",8.35,534,5217.18,PMO - US,"Ranbaxy, Paonta Shahib, India",Zidovudine,9.77,N/A - From RDC,SO-279,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,12-Jun-07,MIssing,Adult,60,0.16,SCMS from RDC,N/A - From RDC,See DN-187 (ID#:10825)
12351,DN-153,Generic,Mozambique,08-Jun-07,08-Jun-07,10mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,From RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",MIssing,8100,31995.0,PMO - US,"Aurobindo Unit III, India",Zidovudine,3.95,N/A - From RDC,SO-544,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,08-Jun-07,Air,Pediatric,240,0.02,SCMS from RDC,N/A - From RDC,2952
9422,ASN-904,First Response,Rwanda,16-Nov-07,16-Nov-07,MIssing,Test kit,Yes,9898.8,Direct Drop,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",105.36,3991,65851.5,PMO - US,Premier Med. Corp Ltd. India,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",16.5,10/18/07,SCMS-13010,Pre-PQ Process,Pre-PQ Process,HRDT,107-RW-T01,16-Nov-07,Air,HIV test,30,0.55,Premier Medical Corporation Ltd.,EXW,1150
3787,ASN-4287,Retrovir,South Africa,04-May-09,04-May-09,100mg,Capsule,Yes,Freight Included in Commodity Cost,Direct Drop,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",0.73,30,371.1,PMO - US,GSK Crawley,Zidovudine,12.37,04-02-09,SCMS-47350,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,15-May-09,Truck,Pediatric,100,0.12,S. BUYS WHOLESALER,DDP,Weight Captured Separately
5818,ASN-2569,Capillus,Haiti,10-Oct-08,10-Oct-08,MIssing,Test kit,Yes,871.71,Direct Drop,"HIV 1/2, Capillus HIV Kit, 100 Tests",18.68,84,11676.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit",139.0,5/20/08,SCMS-23920,Pre-PQ Process,Pre-PQ Process,HRDT,106-HT-T01,10-Oct-08,Air,HIV test,100,1.39,"Trinity Biotech, Plc",EXW,54
11873,DN-673,Generic,CÃte dIvoire,27-Mar-08,27-Mar-08,10mg/ml,Oral suspension,No,See DN-673 (ID#:10682),From RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",9.24,3008,5775.36,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.92,N/A - From RDC,SO-1680,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,27-Mar-08,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-673 (ID#:10682)
11792,DN-379,Norvir,CÃte dIvoire,15-Oct-07,15-Oct-07,100mg,Capsule,No,See DN-379 (ID#:10890),From RDC,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",89.3,1455,55813.8,PMO - US,ABBVIE (Abbott) France,Ritonavir,38.36,N/A - From RDC,SO-964,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,15-Oct-07,Air,Adult,336,0.11,SCMS from RDC,N/A - From RDC,See DN-379 (ID#:10890)
12741,DN-458,Generic,Haiti,05-Dec-07,05-Dec-07,200mg,Capsule,No,See DN-458 (ID#:11814),From RDC,"Efavirenz 200mg, capsule, 90 Caps",12.8,500,8000.0,PMO - US,"Aurobindo Unit III, India",Efavirenz,16.0,N/A - From RDC,SO-1286,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,05-Dec-07,Air,Pediatric,90,0.18,SCMS from RDC,N/A - From RDC,See DN-458 (ID#:11814)
13004,ASN-31553,Norvir,Mozambique,15-Apr-15,15-Apr-15,100mg,Tablet,Yes,642.99,Direct Drop,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",3.22,400,2740.0,PMO - US,ABBVIE Ludwigshafen Germany,Ritonavir,6.85,11-07-14,SCMS-263040,FPQ-15276,10/28/14,ARV,111-MZ-T30,15-Apr-15,Air,Adult,60,0.11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,62
1660,ASN-2435,Generic,Zimbabwe,21-Oct-08,21-Oct-08,MIssing,Test kit - Ancillary,Yes,Invoiced Separately,Direct Drop,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.03,1634,16.34,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,3/17/08,SCMS-18870,Pre-PQ Process,Pre-PQ Process,HRDT,113-ZW-T01,17-Nov-08,Air,HIV test - Ancillary,100,0.0,"Orgenics, Ltd",EXW,Weight Captured Separately
12451,DN-567,Generic,Nigeria,24-Jan-08,24-Jan-08,150/300/200mg,Tablet - FDC,Yes,3228,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",158.62,4836,99138.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,20.5,N/A - From RDC,SO-1430,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,16-Jan-08,Air,Adult,60,0.34,SCMS from RDC,N/A - From RDC,531
11756,DN-304,Generic,Mozambique,21-Sep-07,21-Sep-07,50mg,Capsule,No,See DN-304 (ID#:10589),From RDC,"Efavirenz 50mg, capsule, 30 Caps",13.21,2414,8255.88,PMO - US,"Aurobindo Unit III, India",Efavirenz,3.42,N/A - From RDC,SO-298,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,21-Sep-07,Air,Pediatric,30,0.11,SCMS from RDC,N/A - From RDC,See DN-304 (ID#:10589)
